Score (Indekseret score)
"63,00376201"
"69,95511746"
"66,73867492"
"70,81236537"
"68,32851075"
"67,43322072"
"67,49076513"
"75,04520692"
"66,46773869"
"71,06364055"
"67,92076743"
"68,52111868"
"62,56975604"
"70,80157806"
"69,90918663"
"71,13513693"
"66,17448364"
"68,47287122"
"70,49246346"
"69,30642201"
"66,51004771"
"69,93400329"
"68,88220974"
"69,66240192"
"67,19915549"
"69,82197167"
"65,99062858"
"65,77986861"
"74,03671245"
"68,39025118"
"67,98546108"
"64,01912123"
"63,83100808"
"65,04187824"
"63,71962905"
"68,9419785"
"67,07383872"
"65,8417646"
"71,48561217"
"69,72520915"
"64,45780526"
"58,39499815"
"61,29022615"
"65,23020733"
"67,3650335"
"61,6798665"
"70,02331155"
"69,94569995"
"68,34813597"
"70,28216656"
"68,87071889"
"73,00299309"
"65,64023643"
"69,62698476"
"69,48728749"
"68,50280273"
"66,03020168"
"69,95336776"
"64,29748376"
"65,17626452"
"67,34843098"
"66,51526711"
"65,04837546"
"68,79799006"
"66,56424945"
"68,25319882"
"71,19028507"
"68,80121999"
"65,84464204"
"70,44663551"
"64,93970525"
"73,00829146"
"65,56705205"
"68,87201737"
"64,37284595"
"63,84271546"
"66,52781821"
"64,3042273"
"66,05509333"
"71,5009128"
"69,27774232"
"69,65125092"
"65,1621369"
"69,85595203"
"69,86555439"
"72,93234404"
"64,94903642"
"68,2594108"
"64,53420136"
"66,6193119"
"64,90359693"
"65,22635455"
"66,39960003"
"67,13307771"
"65,69726315"
"66,84594251"
"65,9622359"
"66,3112246"
"69,3127596"
"64,28283098"
"66,1559815"
"69,31329435"
"65,1714004"
"69,32988068"
"63,90037738"
"62,44024668"
"65,47092242"
"64,93727374"
"62,11295454"
"64,93939501"
"62,75295633"
"60,17827492"
"62,62810907"
"62,48015762"
"70,80672699"
"67,67679255"
"62,54071985"
"64,51500883"
"59,42068653"
"65,63361113"
"64,76185338"
"66,34459734"
"62,61299928"
"66,53414297"
"65,3617706"
"67,34047987"
"65,49002257"
"65,04733547"
"64,00517083"
"65,80181632"
"66,71033534"
"66,82505795"
"64,20192426"
"62,74647019"
"64,80244545"
"59,75580488"
"65,08742818"
"65,25767663"
"66,19915181"
"68,43261585"
"63,48922124"
"66,17413225"
"66,56292114"
"65,79769813"
"63,98698003"
"65,76635073"
"64,50229222"
"67,90510797"
"76,0278097"
"75,84732307"
"70,59388218"
"67,50305091"
"71,48707511"
"76,62047719"
"72,00264865"
"75,28889628"
"72,03007964"
"74,3599125"
"77,40441695"
"77,17499533"
"70,71882008"
"78,9152003"
"74,23456512"
"74,26131729"
"70,60957611"
"78,00676466"
"74,90218982"
"79,58620713"
"72,10257081"
"73,50154712"
"73,54326736"
"77,76569721"
"73,96318335"
"78,02230815"
"73,98625686"
"75,47011348"
"72,82676158"
"74,71602013"
"71,35707963"
"73,47661479"
"82,73482085"
"74,82053935"
"72,89384716"
"70,72869688"
"70,06385085"
"70,16694781"
"72,30626326"
"74,62928787"
"72,8312365"
"75,7412208"
"77,19646591"
"76,76492829"
"68,27460152"
"67,27718611"
"63,64394339"
"71,63994703"
"74,2893461"
"66,50467331"
"75,47688655"
"74,77553225"
"74,43376799"
"75,27364178"
"74,83413273"
"77,28563181"
"70,48513954"
"74,85141054"
